iobj iorder X Lambda Mask
022 00 1911.970 6198.2227 1
022 00 1944.740 6200.4325 1
022 00 1954.630 6201.1002 1
022 00 1990.310 6203.4925 1
022 00 1999.930 6204.1281 1
022 00 2025.770 6205.8599 1
023 00 1096.290 6138.6465 1
023 00 1185.130 6145.4411 1
023 00 1254.580 6150.6830 1
023 00 1271.880 6151.9929 1
023 00 1299.610 6154.0682 1
023 00 1305.430 6154.5162 1
023 00 1315.260 6155.2385 1
023 00 1319.700 6155.5810 1
023 00 1339.910 6157.0878 0
023 00 1397.640 6161.3534 1
023 00 1408.990 6162.1700 0
023 00 1440.280 6164.4796 1
023 00 1513.670 6169.8221 1
023 00 1518.680 6170.1740 1
023 00 1547.670 6172.2778 1
023 00 1559.110 6173.0964 1
023 00 1633.710 6178.4315 1
023 00 1653.940 6179.8488 0
023 00 1665.760 6180.7050 1
023 00 1692.980 6182.6217 1
023 00 1757.570 6187.1350 1
023 00 1771.750 6188.1251 1
023 00 1786.400 6189.1449 1
023 00 1826.500 6191.9053 1
023 00 1854.840 6193.8563 1
023 00 1876.130 6195.3210 0
023 00 1892.240 6196.3965 1
023 00 1919.030 6198.2227 1
023 00 1951.920 6200.4325 1
023 00 1961.900 6201.1002 1
023 00 1997.530 6203.4925 1
023 00 2007.120 6204.1281 1
023 00 2024.040 6205.2561 1
023 00 2033.140 6205.8599 1
000 01   20.720 6154.0682 1
000 01   37.660 6155.5810 1
000 01   54.790 6157.0878 1
000 01  103.130 6161.3534 1
000 01  138.810 6164.4796 1
000 01  199.840 6169.8221 1
000 01  228.080 6172.2778 1
000 01  237.500 6173.0964 1
000 01  299.140 6178.4315 1
000 01  325.410 6180.7050 1
000 01  347.720 6182.6217 1
000 01  400.190 6187.1350 0
000 01  411.880 6188.1251 1
000 01  423.680 6189.1449 0
000 01  456.320 6191.9053 1
000 01  479.280 6193.8563 1
000 01  530.940 6198.2227 1
000 01  557.340 6200.4325 1
000 01  565.120 6201.1002 1
000 01  593.650 6203.4925 1
000 01  621.980 6205.8599 1
000 01  638.310 6207.2201 1
000 01  655.980 6208.6869 1
000 01  702.160 6212.5031 0
000 01  743.600 6215.9383 1
000 01  793.300 6220.0112 1
000 01  809.310 6221.3192 1
000 01  848.690 6224.5272 1
000 01  871.430 6226.3697 1
000 01  953.360 6232.9745 1
000 01  976.880 6234.8554 1
000 01 1037.870 6239.7121 1
000 01 1053.580 6240.9536 1
000 01 1081.040 6243.1201 1
000 01 1105.620 6245.0409 0
000 01 1112.790 6245.6182 1
000 01 1120.050 6246.1736 1
000 01 1129.490 6246.9297 1
000 01 1148.360 6248.4055 1
000 01 1174.860 6250.4858 0
000 01 1264.890 6257.4237 1
000 01 1280.310 6258.6068 1
000 01 1312.510 6261.0642 1
000 01 1317.140 6261.4181 1
000 01 1379.490 6266.1737 0
000 01 1406.460 6268.2001 0
000 01 1451.280 6271.5444 1
000 01 1485.890 6274.1166 1
000 01 1513.570 6276.1646 1
000 01 1527.960 6277.2385 1
000 01 1554.030 6279.1666 1
000 01 1564.990 6279.9776 0
000 01 1637.980 6285.2780 1
000 01 1648.300 6286.0453 1
000 01 1665.290 6287.2554 1
000 01 1696.220 6289.4882 1
000 01 1719.930 6291.1915 1
000 01 1732.130 6292.0601 1
000 01 1743.690 6292.8909 1
000 01 1748.680 6293.2424 1
000 01 1799.870 6296.8722 1
000 01 1857.510 6300.9165 1
000 01 1864.290 6301.4128 0
000 01 1890.930 6303.2507 1
000 01 1905.280 6304.2423 1
000 01 1954.760 6307.6570 1
000 01 1976.410 6309.1600 1
000 01 2000.640 6310.8101 1
001 01   14.200 6154.0682 0
001 01   30.930 6155.5810 0
001 01   48.060 6157.0878 1
001 01   96.460 6161.3534 1
001 01  132.060 6164.4796 1
001 01  193.060 6169.8221 1
001 01  221.270 6172.2778 1
001 01  230.680 6173.0964 1
001 01  292.170 6178.4315 1
001 01  318.480 6180.7050 1
001 01  340.710 6182.6217 1
001 01  393.220 6187.1350 1
001 01  404.890 6188.1251 1
001 01  416.750 6189.1449 1
001 01  449.190 6191.9053 1
001 01  472.030 6193.8563 1
001 01  523.750 6198.2227 1
001 01  549.970 6200.4325 1
001 01  557.920 6201.1002 1
001 01  586.400 6203.4925 1
001 01  614.680 6205.8599 1
001 01  630.970 6207.2201 1
001 01  648.560 6208.6869 1
001 01  694.730 6212.5031 0
001 01  736.070 6215.9383 1
001 01  785.690 6220.0112 1
001 01  801.770 6221.3192 1
001 01  841.060 6224.5272 1
001 01  863.720 6226.3697 1
001 01  922.330 6231.1227 0
001 01  945.600 6232.9745 1
001 01  969.090 6234.8554 1
001 01 1030.120 6239.7121 1
001 01 1045.660 6240.9536 1
001 01 1073.060 6243.1201 1
001 01 1097.680 6245.0409 0
001 01 1104.640 6245.6182 1
001 01 1112.040 6246.1736 1
001 01 1140.440 6248.4055 1
001 01 1166.770 6250.4858 0
001 01 1256.650 6257.4237 1
001 01 1272.120 6258.6068 1
001 01 1304.160 6261.0642 1
001 01 1308.790 6261.4181 1
001 01 1371.000 6266.1737 0
001 01 1397.850 6268.2001 0
001 01 1442.680 6271.5444 1
001 01 1477.300 6274.1166 1
001 01 1504.900 6276.1646 1
001 01 1519.270 6277.2385 1
001 01 1545.360 6279.1666 1
001 01 1556.560 6279.9776 1
001 01 1629.080 6285.2780 1
001 01 1639.340 6286.0453 0
001 01 1656.290 6287.2554 1
001 01 1687.140 6289.4882 1
001 01 1710.910 6291.1915 1
001 01 1739.610 6293.2424 1
001 01 1790.730 6296.8722 1
001 01 1848.170 6300.9165 1
001 01 1854.950 6301.4128 0
001 01 1881.710 6303.2507 1
001 01 1895.810 6304.2423 1
001 01 1945.260 6307.6570 1
001 01 1966.980 6309.1600 1
001 01 1990.940 6310.8101 1
002 01    8.110 6154.0682 1
002 01   25.120 6155.5810 1
002 01   42.140 6157.0878 1
002 01   90.430 6161.3534 1
002 01  126.020 6164.4796 1
002 01  186.920 6169.8221 1
002 01  215.050 6172.2778 1
002 01  224.480 6173.0964 1
002 01  285.870 6178.4315 1
002 01  312.130 6180.7050 1
002 01  334.390 6182.6217 1
002 01  386.810 6187.1350 1
002 01  398.450 6188.1251 1
002 01  410.430 6189.1449 1
002 01  442.740 6191.9053 1
002 01  465.540 6193.8563 1
002 01  517.180 6198.2227 1
002 01  543.460 6200.4325 1
002 01  551.280 6201.1002 1
002 01  579.720 6203.4925 1
002 01  608.050 6205.8599 1
002 01  624.270 6207.2201 1
002 01  641.860 6208.6869 1
002 01  687.950 6212.5031 0
002 01  729.270 6215.9383 1
002 01  778.900 6220.0112 1
002 01  794.820 6221.3192 1
002 01  834.140 6224.5272 1
002 01  856.760 6226.3697 1
002 01  938.460 6232.9745 1
002 01  961.960 6234.8554 1
002 01 1023.140 6239.7121 0
002 01 1038.460 6240.9536 1
002 01 1065.840 6243.1201 1
002 01 1090.340 6245.0409 0
002 01 1097.520 6245.6182 1
002 01 1104.620 6246.1736 1
002 01 1132.870 6248.4055 1
002 01 1159.460 6250.4858 0
002 01 1249.180 6257.4237 1
002 01 1264.600 6258.6068 1
002 01 1296.670 6261.0642 1
002 01 1301.260 6261.4181 1
002 01 1363.380 6266.1737 0
002 01 1390.280 6268.2001 0
002 01 1434.940 6271.5444 1
002 01 1469.430 6274.1166 1
002 01 1496.980 6276.1646 1
002 01 1511.440 6277.2385 1
002 01 1537.390 6279.1666 1
002 01 1548.390 6279.9776 1
002 01 1621.020 6285.2780 1
002 01 1631.230 6286.0453 0
002 01 1648.220 6287.2554 1
002 01 1678.880 6289.4882 1
002 01 1702.660 6291.1915 1
002 01 1714.780 6292.0601 1
002 01 1726.430 6292.8909 1
002 01 1731.310 6293.2424 1
002 01 1782.340 6296.8722 1
002 01 1811.460 6298.9027 0
002 01 1839.710 6300.9165 1
002 01 1846.700 6301.4128 1
002 01 1873.200 6303.2507 1
002 01 1887.270 6304.2423 1
002 01 1936.670 6307.6570 1
002 01 1958.450 6309.1600 1
002 01 1982.340 6310.8101 1
003 01   15.910 6155.5810 1
003 01   32.940 6157.0878 1
003 01   81.140 6161.3534 1
003 01  116.630 6164.4796 1
003 01  177.490 6169.8221 1
003 01  205.560 6172.2778 1
003 01  215.010 6173.0964 1
003 01  276.340 6178.4315 1
003 01  302.490 6180.7050 1
003 01  324.690 6182.6217 1
003 01  388.660 6188.1251 1
003 01  400.630 6189.1449 1
003 01  432.860 6191.9053 1
003 01  455.710 6193.8563 1
003 01  507.220 6198.2227 1
003 01  533.410 6200.4325 1
003 01  541.440 6201.1002 0
003 01  569.670 6203.4925 1
003 01  597.900 6205.8599 1
003 01  614.130 6207.2201 1
003 01  631.750 6208.6869 1
003 01  677.680 6212.5031 0
003 01  718.930 6215.9383 1
003 01  768.430 6220.0112 1
003 01  784.430 6221.3192 1
003 01  823.600 6224.5272 1
003 01  846.220 6226.3697 1
003 01  927.840 6232.9745 1
003 01  951.280 6234.8554 1
003 01 1012.000 6239.7121 1
003 01 1027.600 6240.9536 1
003 01 1054.890 6243.1201 1
003 01 1079.320 6245.0409 0
003 01 1086.460 6245.6182 1
003 01 1093.570 6246.1736 1
003 01 1121.960 6248.4055 1
003 01 1148.370 6250.4858 0
003 01 1237.820 6257.4237 1
003 01 1253.190 6258.6068 1
003 01 1285.180 6261.0642 1
003 01 1289.780 6261.4181 1
003 01 1378.730 6268.2001 0
003 01 1423.210 6271.5444 1
003 01 1457.670 6274.1166 1
003 01 1485.160 6276.1646 1
003 01 1499.540 6277.2385 1
003 01 1525.470 6279.1666 1
003 01 1536.430 6279.9776 1
003 01 1608.830 6285.2780 1
003 01 1619.100 6286.0453 0
003 01 1635.890 6287.2554 1
003 01 1666.870 6289.4882 1
003 01 1690.400 6291.1915 1
003 01 1702.170 6292.0601 0
003 01 1714.060 6292.8909 1
003 01 1718.920 6293.2424 1
003 01 1769.790 6296.8722 1
003 01 1798.880 6298.9027 0
003 01 1827.110 6300.9165 1
003 01 1833.980 6301.4128 1
003 01 1860.380 6303.2507 1
003 01 1874.510 6304.2423 1
003 01 1923.700 6307.6570 1
003 01 1945.470 6309.1600 1
003 01 1969.310 6310.8101 1
003 01 2042.220 6315.7750 1
004 01   10.600 6155.5810 1
004 01   27.600 6157.0878 1
004 01   75.750 6161.3534 1
004 01  111.320 6164.4796 1
004 01  172.090 6169.8221 1
004 01  200.160 6172.2778 1
004 01  209.540 6173.0964 1
004 01  270.800 6178.4315 1
004 01  297.020 6180.7050 1
004 01  319.220 6182.6217 1
004 01  383.100 6188.1251 1
004 01  394.840 6189.1449 0
004 01  427.290 6191.9053 1
004 01  450.130 6193.8563 1
004 01  501.540 6198.2227 1
004 01  527.740 6200.4325 1
004 01  535.640 6201.1002 1
004 01  563.960 6203.4925 1
004 01  592.180 6205.8599 1
004 01  608.370 6207.2201 1
004 01  625.860 6208.6869 1
004 01  671.870 6212.5031 0
004 01  713.140 6215.9383 1
004 01  762.500 6220.0112 1
004 01  778.480 6221.3192 1
004 01  817.650 6224.5272 1
004 01  840.250 6226.3697 1
004 01  921.720 6232.9745 1
004 01  945.170 6234.8554 1
004 01 1005.850 6239.7121 1
004 01 1021.410 6240.9536 1
004 01 1048.670 6243.1201 1
004 01 1073.060 6245.0409 1
004 01 1080.320 6245.6182 1
004 01 1087.390 6246.1736 1
004 01 1096.840 6246.9297 1
004 01 1115.660 6248.4055 1
004 01 1141.930 6250.4858 0
004 01 1231.450 6257.4237 1
004 01 1246.950 6258.6068 0
004 01 1278.860 6261.0642 1
004 01 1283.370 6261.4181 1
004 01 1326.510 6264.7139 1
004 01 1345.350 6266.1737 0
004 01 1371.980 6268.2001 0
004 01 1416.640 6271.5444 1
004 01 1450.990 6274.1166 1
004 01 1478.460 6276.1646 1
004 01 1492.810 6277.2385 1
004 01 1518.710 6279.1666 0
004 01 1529.970 6279.9776 0
004 01 1602.050 6285.2780 1
004 01 1612.240 6286.0453 0
004 01 1629.120 6287.2554 1
004 01 1659.840 6289.4882 1
004 01 1683.450 6291.1915 1
004 01 1695.470 6292.0601 1
004 01 1707.020 6292.8909 1
004 01 1711.850 6293.2424 1
004 01 1762.860 6296.8722 1
004 01 1820.020 6300.9165 1
004 01 1826.850 6301.4128 1
004 01 1853.210 6303.2507 1
004 01 1867.390 6304.2423 1
004 01 1916.560 6307.6570 0
004 01 1938.230 6309.1600 1
004 01 1961.960 6310.8101 1
004 01 2034.740 6315.7750 1
005 01    5.860 6155.5810 1
005 01   22.670 6157.0878 0
005 01   70.890 6161.3534 1
005 01  106.470 6164.4796 1
005 01  167.190 6169.8221 1
005 01  195.260 6172.2778 1
005 01  204.580 6173.0964 1
005 01  265.830 6178.4315 1
005 01  292.040 6180.7050 1
005 01  314.200 6182.6217 1
005 01  378.010 6188.1251 1
005 01  389.890 6189.1449 1
005 01  422.160 6191.9053 1
005 01  444.930 6193.8563 1
005 01  496.380 6198.2227 1
005 01  522.500 6200.4325 1
005 01  530.450 6201.1002 1
005 01  558.710 6203.4925 1
005 01  586.880 6205.8599 1
005 01  603.100 6207.2201 1
005 01  609.470 6207.7504 1
005 01  620.610 6208.6869 1
005 01  666.560 6212.5031 0
005 01  707.740 6215.9383 1
005 01  757.150 6220.0112 1
005 01  773.100 6221.3192 1
005 01  812.220 6224.5272 1
005 01  834.770 6226.3697 1
005 01  916.170 6232.9745 1
005 01  939.580 6234.8554 1
005 01 1000.280 6239.7121 1
005 01 1015.740 6240.9536 1
005 01 1043.020 6243.1201 1
005 01 1067.400 6245.0409 1
005 01 1074.520 6245.6182 1
005 01 1081.810 6246.1736 0
005 01 1091.370 6246.9297 1
005 01 1109.980 6248.4055 1
005 01 1136.570 6250.4858 1
005 01 1225.600 6257.4237 1
005 01 1240.900 6258.6068 1
005 01 1272.900 6261.0642 1
005 01 1277.450 6261.4181 1
005 01 1339.300 6266.1737 0
005 01 1366.220 6268.2001 0
005 01 1410.630 6271.5444 1
005 01 1444.880 6274.1166 1
005 01 1472.430 6276.1646 1
005 01 1486.700 6277.2385 1
005 01 1512.590 6279.1666 1
005 01 1523.620 6279.9776 1
005 01 1595.800 6285.2780 1
005 01 1605.810 6286.0453 0
005 01 1622.830 6287.2554 1
005 01 1653.720 6289.4882 1
005 01 1677.040 6291.1915 1
005 01 1705.560 6293.2424 1
005 01 1756.410 6296.8722 1
005 01 1813.550 6300.9165 1
005 01 1820.170 6301.4128 0
005 01 1846.640 6303.2507 1
005 01 1860.800 6304.2423 1
005 01 1909.820 6307.6570 1
005 01 1931.450 6309.1600 1
005 01 1955.390 6310.8101 1
005 01 2027.920 6315.7750 1
006 01   16.730 6157.0878 1
006 01   64.740 6161.3534 1
006 01  100.230 6164.4796 1
006 01  160.890 6169.8221 1
006 01  164.860 6170.1740 1
006 01  188.910 6172.2778 1
006 01  198.340 6173.0964 1
006 01  259.500 6178.4315 1
006 01  285.570 6180.7050 1
006 01  307.730 6182.6217 1
006 01  360.110 6187.1350 1
006 01  371.560 6188.1251 1
006 01  415.640 6191.9053 1
006 01  438.470 6193.8563 1
006 01  489.740 6198.2227 1
006 01  515.860 6200.4325 1
006 01  523.770 6201.1002 1
006 01  552.080 6203.4925 1
006 01  580.260 6205.8599 1
006 01  596.420 6207.2201 1
006 01  613.930 6208.6869 1
006 01  659.710 6212.5031 1
006 01  700.920 6215.9383 1
006 01  750.330 6220.0112 1
006 01  766.210 6221.3192 1
006 01  805.320 6224.5272 1
006 01  827.850 6226.3697 1
006 01  886.120 6231.1227 0
006 01  909.210 6232.9745 1
006 01  932.540 6234.8554 1
006 01  993.150 6239.7121 1
006 01 1008.580 6240.9536 1
006 01 1035.840 6243.1201 1
006 01 1060.140 6245.0409 1
006 01 1067.430 6245.6182 1
006 01 1073.940 6246.1736 0
006 01 1102.750 6248.4055 1
006 01 1129.130 6250.4858 1
006 01 1218.230 6257.4237 1
006 01 1233.530 6258.6068 1
006 01 1265.440 6261.0642 1
006 01 1270.010 6261.4181 1
006 01 1332.150 6266.1737 1
006 01 1358.530 6268.2001 0
006 01 1402.910 6271.5444 1
006 01 1437.280 6274.1166 1
006 01 1464.660 6276.1646 1
006 01 1478.920 6277.2385 1
006 01 1504.820 6279.1666 1
006 01 1515.670 6279.9776 0
006 01 1587.990 6285.2780 0
006 01 1598.030 6286.0453 0
006 01 1614.890 6287.2554 1
006 01 1645.640 6289.4882 1
006 01 1669.130 6291.1915 1
006 01 1697.510 6293.2424 1
006 01 1748.220 6296.8722 1
006 01 1777.220 6298.9027 0
006 01 1805.210 6300.9165 1
006 01 1811.990 6301.4128 0
006 01 1838.400 6303.2507 1
006 01 1852.560 6304.2423 1
006 01 1901.490 6307.6570 1
006 01 1923.040 6309.1600 1
006 01 1946.850 6310.8101 1
006 01 2019.500 6315.7750 1
006 01 2040.210 6317.1824 1
007 01   12.780 6157.0878 1
007 01   60.880 6161.3534 1
007 01   96.300 6164.4796 1
007 01  156.940 6169.8221 1
007 01  184.950 6172.2778 1
007 01  194.350 6173.0964 1
007 01  255.450 6178.4315 1
007 01  281.600 6180.7050 1
007 01  303.690 6182.6217 1
007 01  355.980 6187.1350 1
007 01  367.480 6188.1251 1
007 01  379.290 6189.1449 1
007 01  411.540 6191.9053 1
007 01  434.350 6193.8563 1
007 01  485.600 6198.2227 1
007 01  511.720 6200.4325 1
007 01  519.670 6201.1002 1
007 01  547.870 6203.4925 1
007 01  575.950 6205.8599 1
007 01  592.220 6207.2201 1
007 01  609.750 6208.6869 1
007 01  655.580 6212.5031 0
007 01  696.630 6215.9383 1
007 01  745.980 6220.0112 1
007 01  761.910 6221.3192 1
007 01  800.940 6224.5272 1
007 01  823.500 6226.3697 1
007 01  904.700 6232.9745 1
007 01  928.120 6234.8554 1
007 01  988.610 6239.7121 1
007 01 1004.160 6240.9536 1
007 01 1031.410 6243.1201 1
007 01 1055.750 6245.0409 0
007 01 1062.800 6245.6182 1
007 01 1069.780 6246.1736 1
007 01 1098.170 6248.4055 1
007 01 1124.480 6250.4858 1
007 01 1213.590 6257.4237 1
007 01 1228.900 6258.6068 1
007 01 1260.780 6261.0642 1
007 01 1265.370 6261.4181 1
007 01 1327.200 6266.1737 0
007 01 1353.600 6268.2001 0
007 01 1398.200 6271.5444 1
007 01 1432.490 6274.1166 1
007 01 1459.840 6276.1646 1
007 01 1474.190 6277.2385 1
007 01 1500.030 6279.1666 1
007 01 1510.790 6279.9776 0
007 01 1583.080 6285.2780 0
007 01 1593.160 6286.0453 0
007 01 1609.990 6287.2554 1
007 01 1664.140 6291.1915 1
007 01 1676.470 6292.0601 0
007 01 1687.730 6292.8909 1
007 01 1692.470 6293.2424 1
007 01 1743.200 6296.8722 1
007 01 1800.170 6300.9165 1
007 01 1806.940 6301.4128 0
007 01 1833.290 6303.2507 1
007 01 1847.390 6304.2423 1
007 01 1896.220 6307.6570 1
007 01 1917.790 6309.1600 1
007 01 1941.750 6310.8101 1
007 01 2014.110 6315.7750 1
007 01 2034.940 6317.1824 1
008 01    9.530 6157.0878 1
008 01   57.570 6161.3534 1
008 01   93.020 6164.4796 1
008 01  153.620 6169.8221 1
008 01  157.620 6170.1740 1
008 01  181.630 6172.2778 1
008 01  191.010 6173.0964 1
008 01  252.100 6178.4315 1
008 01  278.250 6180.7050 1
008 01  300.390 6182.6217 1
008 01  364.110 6188.1251 1
008 01  375.860 6189.1449 0
008 01  408.170 6191.9053 1
008 01  430.870 6193.8563 0
008 01  482.200 6198.2227 1
008 01  508.320 6200.4325 1
008 01  516.200 6201.1002 1
008 01  544.430 6203.4925 1
008 01  572.570 6205.8599 1
008 01  588.670 6207.2201 1
008 01  606.230 6208.6869 1
008 01  651.970 6212.5031 1
008 01  693.150 6215.9383 1
008 01  742.440 6220.0112 1
008 01  758.360 6221.3192 1
008 01  797.390 6224.5272 1
008 01  819.870 6226.3697 1
008 01  901.160 6232.9745 1
008 01  924.480 6234.8554 1
008 01  984.970 6239.7121 1
008 01 1000.460 6240.9536 1
008 01 1027.650 6243.1201 1
008 01 1052.010 6245.0409 0
008 01 1059.100 6245.6182 1
008 01 1066.350 6246.1736 0
008 01 1094.400 6248.4055 1
008 01 1209.770 6257.4237 1
008 01 1225.090 6258.6068 1
008 01 1256.910 6261.0642 1
008 01 1261.530 6261.4181 1
008 01 1323.390 6266.1737 0
008 01 1350.030 6268.2001 0
008 01 1394.330 6271.5444 1
008 01 1428.560 6274.1166 1
008 01 1455.890 6276.1646 1
008 01 1470.280 6277.2385 1
008 01 1496.060 6279.1666 1
008 01 1506.900 6279.9776 1
008 01 1578.980 6285.2780 1
008 01 1589.190 6286.0453 0
008 01 1605.890 6287.2554 1
008 01 1660.070 6291.1915 1
008 01 1672.000 6292.0601 1
008 01 1688.450 6293.2424 1
008 01 1739.050 6296.8722 1
008 01 1795.970 6300.9165 1
008 01 1802.720 6301.4128 0
008 01 1828.960 6303.2507 1
008 01 1843.130 6304.2423 1
008 01 1891.960 6307.6570 1
008 01 1913.560 6309.1600 1
008 01 1937.470 6310.8101 1
008 01 2009.810 6315.7750 1
008 01 2030.610 6317.1824 1
009 01    6.400 6157.0878 1
009 01   54.380 6161.3534 1
009 01   89.760 6164.4796 1
009 01  150.390 6169.8221 1
009 01  178.390 6172.2778 1
009 01  187.730 6173.0964 1
009 01  248.790 6178.4315 1
009 01  274.940 6180.7050 1
009 01  297.020 6182.6217 1
009 01  349.240 6187.1350 1
009 01  360.680 6188.1251 1
009 01  404.720 6191.9053 1
009 01  427.510 6193.8563 1
009 01  478.740 6198.2227 1
009 01  504.840 6200.4325 1
009 01  512.720 6201.1002 1
009 01  540.990 6203.4925 1
009 01  569.090 6205.8599 1
009 01  585.260 6207.2201 1
009 01  602.770 6208.6869 1
009 01  648.550 6212.5031 0
009 01  689.610 6215.9383 1
009 01  738.900 6220.0112 1
009 01  754.800 6221.3192 1
009 01  793.820 6224.5272 1
009 01  816.380 6226.3697 1
009 01  897.560 6232.9745 1
009 01  920.870 6234.8554 1
009 01  981.300 6239.7121 1
009 01  996.840 6240.9536 1
009 01 1024.030 6243.1201 1
009 01 1048.340 6245.0409 1
009 01 1055.600 6245.6182 1
009 01 1062.680 6246.1736 0
009 01 1206.080 6257.4237 1
009 01 1221.400 6258.6068 1
009 01 1253.140 6261.0642 1
009 01 1257.770 6261.4181 1
009 01 1319.590 6266.1737 0
009 01 1346.190 6268.2001 0
009 01 1390.470 6271.5444 1
009 01 1424.770 6274.1166 1
009 01 1452.010 6276.1646 1
009 01 1466.340 6277.2385 1
009 01 1492.220 6279.1666 1
009 01 1502.900 6279.9776 0
009 01 1575.160 6285.2780 0
009 01 1585.270 6286.0453 0
009 01 1602.060 6287.2554 1
009 01 1632.670 6289.4882 1
009 01 1656.010 6291.1915 1
009 01 1684.520 6293.2424 1
009 01 1735.080 6296.8722 1
009 01 1791.960 6300.9165 1
009 01 1798.770 6301.4128 1
009 01 1825.000 6303.2507 1
009 01 1839.110 6304.2423 1
009 01 1887.950 6307.6570 1
009 01 1909.410 6309.1600 1
009 01 1933.200 6310.8101 0
009 01 2005.760 6315.7750 1
009 01 2026.470 6317.1824 1
010 01    4.050 6157.0878 1
010 01   52.120 6161.3534 1
010 01   87.470 6164.4796 1
010 01  148.020 6169.8221 1
010 01  176.010 6172.2778 1
010 01  185.430 6173.0964 1
010 01  246.490 6178.4315 1
010 01  272.560 6180.7050 1
010 01  294.610 6182.6217 1
010 01  358.390 6188.1251 1
010 01  402.400 6191.9053 1
010 01  425.160 6193.8563 1
010 01  476.400 6198.2227 1
010 01  502.480 6200.4325 1
010 01  510.290 6201.1002 1
010 01  538.570 6203.4925 1
010 01  566.640 6205.8599 1
010 01  582.790 6207.2201 1
010 01  600.340 6208.6869 1
010 01  646.080 6212.5031 1
010 01  687.220 6215.9383 1
010 01  736.440 6220.0112 1
010 01  752.390 6221.3192 1
010 01  791.370 6224.5272 1
010 01  813.830 6226.3697 1
010 01  895.100 6232.9745 1
010 01  918.400 6234.8554 1
010 01  978.860 6239.7121 1
010 01  994.340 6240.9536 1
010 01 1021.520 6243.1201 1
010 01 1045.900 6245.0409 0
010 01 1052.950 6245.6182 1
010 01 1060.250 6246.1736 0
010 01 1203.510 6257.4237 1
010 01 1218.770 6258.6068 1
010 01 1250.650 6261.0642 1
010 01 1255.200 6261.4181 1
010 01 1310.320 6265.6036 0
010 01 1316.950 6266.1737 0
010 01 1343.390 6268.2001 0
010 01 1387.810 6271.5444 1
010 01 1422.090 6274.1166 1
010 01 1449.380 6276.1646 1
010 01 1463.700 6277.2385 1
010 01 1489.530 6279.1666 1
010 01 1572.420 6285.2780 1
010 01 1582.620 6286.0453 0
010 01 1599.300 6287.2554 1
010 01 1629.930 6289.4882 1
010 01 1653.380 6291.1915 1
010 01 1665.490 6292.0601 1
010 01 1676.870 6292.8909 1
010 01 1681.770 6293.2424 1
010 01 1732.350 6296.8722 1
010 01 1761.300 6298.9027 0
010 01 1789.190 6300.9165 1
010 01 1796.030 6301.4128 1
010 01 1822.200 6303.2507 1
010 01 1836.330 6304.2423 1
010 01 1885.150 6307.6570 1
010 01 1906.640 6309.1600 1
010 01 1930.520 6310.8101 1
010 01 2002.700 6315.7750 1
010 01 2023.450 6317.1824 1
011 01    3.180 6157.0878 1
011 01   51.080 6161.3534 1
011 01   86.450 6164.4796 1
011 01  147.060 6169.8221 1
011 01  175.010 6172.2778 1
011 01  184.390 6173.0964 1
011 01  245.480 6178.4315 1
011 01  271.540 6180.7050 1
011 01  293.620 6182.6217 1
011 01  357.340 6188.1251 1
011 01  401.380 6191.9053 1
011 01  424.140 6193.8563 1
011 01  475.370 6198.2227 1
011 01  501.460 6200.4325 1
011 01  509.370 6201.1002 1
011 01  537.540 6203.4925 1
011 01  565.650 6205.8599 1
011 01  581.750 6207.2201 1
011 01  599.320 6208.6869 1
011 01  645.080 6212.5031 0
011 01  686.220 6215.9383 1
011 01  735.420 6220.0112 1
